"experiment_id","task_id","dataset","model_id","forecast_origin","seed","checkpoint_name","archived_relative_path","expected_release_asset","checkpoint_sha256","bytes","resolved_config_sha256","run_status_sha256","prediction_sha256","model_code_hash","data_protocol_hash","checkpoint_role","release_status","replay_status"
"unified_rerun_v1","v1_0631_favorita_20170301_semantic_placebo_tcn_s13","Favorita","semantic_placebo_tcn","2017-03-01","13","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0631_favorita_20170301_semantic_placebo_tcn_s13/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","ee2790efca80094c8acf2497b851c3e6a4c85133ba91e01168667191f1e82176","656328","b53825e46053386360873e0637d5398ff9431079115234ad03626b212d3cbabc","fb632eff2fb61de5c5438c3d9489b566038a91e8a9a2b3935789c52743c28ef1","bf21d6ffd29b106d58bfd0b43a449d4c12009a4e86f1d852936f0a16bd15a295","not_recovered","cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0632_favorita_20170301_semantic_placebo_tcn_s29","Favorita","semantic_placebo_tcn","2017-03-01","29","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0632_favorita_20170301_semantic_placebo_tcn_s29/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","f21053209bf389dba6523a4042b70d79d63377145b82f9f954ed053d10744048","655880","5690bc986c6ddba799f80cb3ea1648ae91331ad77861d678fe5557bb22ee7d83","fcd687c80b955a3850e3e9ebb2b205fa4ac4c8a73fc7fca56489267a4f9f8981","fa58cfa5dda1d551356e9399bc8ccbc094d087409a48e8345524bc34d08c396d","not_recovered","cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0633_favorita_20170301_semantic_placebo_tcn_s47","Favorita","semantic_placebo_tcn","2017-03-01","47","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0633_favorita_20170301_semantic_placebo_tcn_s47/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","ac930297b54c2498f0b1a5793a60e9ce6d45566823d20e6d53da0f5c290e5104","655304","dc8d1982290528665198df47ea110109434a0e2e9aec867cc615bca52ea7e47c","e3477397c6636dea1921572bbe735512c5fe9b536e84597d65ec42aae8f834c5","6f7981bc25a56f849de8fef07cd71bf78a106dd64cd01511f1e54a3834f10e34","not_recovered","cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0634_favorita_20170329_semantic_placebo_tcn_s13","Favorita","semantic_placebo_tcn","2017-03-29","13","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0634_favorita_20170329_semantic_placebo_tcn_s13/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","f2fb47b427d55750ffc519efd92c80e878f4b23bf027584415778f7069f92968","655112","1aca083b6acb4164bcd883109ceeac7fa5c14dbba867dadba0646575aca42b0a","f0005bbd3ab0320c3a52a34663ff81c244b81fed48801cf48f48ea6a93c40359","3c017fef4140334d447a3c5f1b325cd299069f178cfbb86fffdd3b7c1c4ef814","not_recovered","345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0635_favorita_20170329_semantic_placebo_tcn_s29","Favorita","semantic_placebo_tcn","2017-03-29","29","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0635_favorita_20170329_semantic_placebo_tcn_s29/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","295d704047257aed4470a35139e0d3c9851c0571f10dd574b575c5d672801046","655624","b4aee4a8982559bafe7135a0c07f73cde80a46da713f157ed88a09555513d60a","3b28e3543358688856fc70eccfbb45a086d88684b17b75430803878bd860fe58","00f6d25904c75cedbbff4c4c3d193f25e7e0c0118c956db9a356e9ae817c5b3e","not_recovered","345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0636_favorita_20170329_semantic_placebo_tcn_s47","Favorita","semantic_placebo_tcn","2017-03-29","47","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0636_favorita_20170329_semantic_placebo_tcn_s47/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","3e2a784ca61fcddafa52c6aefb1bd418ad59e97b8cbc2a466860e52f93c0fdb9","655432","705ff5622055d72aacfd83ff3d3dc7692975c59c5671da0d632810af8e315bd9","244bcc8426cbb029e99b2f60453551d3267ca5beb70e3eb321f437b79f017294","7c97f37b59d3823edac6a61d791177438b93904a940e8468843b861ccf439926","not_recovered","345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0637_favorita_20170426_semantic_placebo_tcn_s13","Favorita","semantic_placebo_tcn","2017-04-26","13","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0637_favorita_20170426_semantic_placebo_tcn_s13/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","661c6b428c82272b2a44886729161ca6c1be28b6bcd7c55da6c3a0b7092c7ea8","656008","592babe12a7794e8ef02023708f3c0ca088dd6453da1b2939be58e80b966d055","fe0cc5b9390b1ac5b54064d1dd4a474fee22588238559aab9860a773d553b02f","247e7cf066829dee4a7e00c8126986b32726bd7824e703b0c52d9f03b8d0aa20","not_recovered","c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0638_favorita_20170426_semantic_placebo_tcn_s29","Favorita","semantic_placebo_tcn","2017-04-26","29","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0638_favorita_20170426_semantic_placebo_tcn_s29/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","a5b518b1d2ee9592789617987543e66310afe6ec53cbc79b6c6dd1110cd2e68b","655816","bb17aae609fb3aedd718fd72df694b4805f686e9361b2df3f184dd8edb6915ff","2887273b80adc62b3748d7c7b7febd5b10d0f236f8767444acffeace1b9d3261","5d3b5c71fc30add66e51b87d0881f6b112e92ec47f1d4aeed56b3ea30fd559e1","not_recovered","c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0639_favorita_20170426_semantic_placebo_tcn_s47","Favorita","semantic_placebo_tcn","2017-04-26","47","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0639_favorita_20170426_semantic_placebo_tcn_s47/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","e727ec660c0f1ce52d8344d752c2899c72b98e62889704f306a26f2902252d6f","656520","27497716a1e0b06a5418e9c07cd70f8f37bfd0c83bbdbfb2ca7596196ac1d72a","74dcbfbfedbc4b836109bf0e854735e9f95031b91efa52143a8e1ec335e91d4f","04f61413717bf2b7c5151325420d19add4c9c0c587855cb1ae3fb680b4f356bd","not_recovered","c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0055_favorita_20170301_tcn_business_s13","Favorita","tcn_business","2017-03-01","13","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage2/v1_0055_favorita_20170301_tcn_business_s13/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","99ee1eda1c98a05a204fd2a0bfbef3647b3b432b519df903ab7c112645b4dec9","558344","ea92a8e2e203f984cd2dfd0b6d58cd14ef9d5a582b236d54db62f6e1b3eb0a63","bd3d2409762b2388831478148e256655107605543aa8cd60f5ebd5b0bcc20710","b76c88a52c1ddb7304aeda8a89ca9a2310d58e5290e3442af43a4393af34d285","not_recovered","cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0056_favorita_20170301_tcn_business_s29","Favorita","tcn_business","2017-03-01","29","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage2/v1_0056_favorita_20170301_tcn_business_s29/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","5f14f877cc0afd46978849a9ea3daa2cd852a590eadd40f45baaa90919386ff5","558472","d2c0189a55cfbb1f6f3b63234cde2d5ed85a0d223beb8e24a306d07cef350db7","7146c8d54b7cb2bc44bed2eead4f613f748017f82e051a19d8e11af6755a9753","e324b3532c92c920b86c5fd8521b0f42508418369cee9fe4dcb362e4129f4433","not_recovered","cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0057_favorita_20170301_tcn_business_s47","Favorita","tcn_business","2017-03-01","47","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage2/v1_0057_favorita_20170301_tcn_business_s47/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","b874989df834d6332169d242f4a1af815d24e775e6b50ac243e6353228eeba1f","558088","741b5f780ceffc8eaf33c6a0127b196d97196902c2810a4a196a97d86ec234c6","b53bad067e04cc967eb120567f10a855756f0d83a383d4ca56470bb09ab5e44d","db7dc10d56fef693745a01d214274ed94ca3faad903cf44987690d6962951ef6","not_recovered","cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0058_favorita_20170329_tcn_business_s13","Favorita","tcn_business","2017-03-29","13","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage2/v1_0058_favorita_20170329_tcn_business_s13/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","91b4ad847be056a82159f5a068a0d54ae65c626733644d48b049078bc3df399d","558728","6d59ce4b63f989a775b624018572cc033a56dba43356cdf268264e13f43ea718","7303ba686df4b06cd92756a068702b0b85c1b3b53d1aeaf382d70b11d12536d8","f0630eeb466a7e29f28e11ccb9abf895d306d9c70220f45ae861b73fb6f01db4","not_recovered","345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0059_favorita_20170329_tcn_business_s29","Favorita","tcn_business","2017-03-29","29","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage2/v1_0059_favorita_20170329_tcn_business_s29/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","c3c9058426ecf985182516cc74dbdd524f2922c09e4f6151c47936262d56ff8f","558280","03b12d9ffcab200a683b23ebd01cc5aaf20b216f1769ff6f5cd4d3aa71a5230c","32aabbb8e926a612cd1ec4ea868f9a4280f1f3b9942c4a453e8888acb90ae0cd","598e130f1ff26bcdd3421bcf44aff154c0cf9bf51d57f9738fc5a20ceb547615","not_recovered","345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0060_favorita_20170329_tcn_business_s47","Favorita","tcn_business","2017-03-29","47","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage2/v1_0060_favorita_20170329_tcn_business_s47/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","7ed535ecbd380d6d54d8103a78cafc88ec5de25028723ea71587436d8c8acacf","558856","7f1e1d803a337936cd02989728a1365619c637be0886514d03e2322a73376ace","7fae5545bad57100f0a2ccef3e8ff9b8d1439c6fbedf32e29cb53a900d948f0f","80d6e6696702855addeecf44b7a06b5660ba45b232581774813e4c890f252c30","not_recovered","345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0061_favorita_20170426_tcn_business_s13","Favorita","tcn_business","2017-04-26","13","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage2/v1_0061_favorita_20170426_tcn_business_s13/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","f855018aac0023d43c6944e500f84b7cf8dab932e146cdbece0442740feb2ec5","558472","cc0d1ba59d343a677ac34289f98986bc65e037f2d189135d1c4b30b782f996d4","77473eccc350e11746ceedb295bba7ba1443031e61ed3f1c6e5b4a9b8e72f059","00f4bf46d8ccb32bfb24803790291686b09db45a903a8b9c5627ff4eefc4d838","not_recovered","c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0062_favorita_20170426_tcn_business_s29","Favorita","tcn_business","2017-04-26","29","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage2/v1_0062_favorita_20170426_tcn_business_s29/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","0c10c29b1e1d28bb63be2701639677e4a5dec26731cf8bc282ffdee5e39e63c6","558792","bffd7961bf5dcd20719d05050eab247255021d3bfa0a0e5d0ccc58287adc8adb","95b31c4df7a1dbca62601d90c54a9bb3908c4f1579a664509b4a6f569e223878","6d60fc4721b59a82df4566809ca389b7c054ba227e6fb631db00da2188514c22","not_recovered","c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0063_favorita_20170426_tcn_business_s47","Favorita","tcn_business","2017-04-26","47","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage2/v1_0063_favorita_20170426_tcn_business_s47/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","7b33927d0fc0efca73f583d25a133ac3775b643be011287b78d6a92ce58dd095","558728","68321b1a5a98d76273422bb4c36455f0a6fb7600e9da5977cfbc5b20b6a434a3","2c47b5c0fb142c483698923bc3dc012199768e2a46c2887a8922117c9c76c7c7","af0f324bd80e51c5043f6044073184da8ffc0ec5652b38b8100b0783a4194ace","not_recovered","c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0028_favorita_20170301_tcn_no_graph_s13","Favorita","tcn_no_graph","2017-03-01","13","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0028_favorita_20170301_tcn_no_graph_s13/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","6015e8968fc16ef6630071f96fd11f1d99054f8a3522fd2fe2bc5d2e5edeb916","558152","f1e85ad589ba8019465144aedc3ad5399cf6775f4cb018f8e12ab971a9afafa0","e556c29a8d95e31284a33e42ab7d2ae837d3b3306c21a66b18bdebc35edf8134","c61dc4e46ffd98aededff593dcca39da7afb16fa9a27ba003d2fe00f7a43c430","not_recovered","cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0029_favorita_20170301_tcn_no_graph_s29","Favorita","tcn_no_graph","2017-03-01","29","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0029_favorita_20170301_tcn_no_graph_s29/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","a48bf33c308c06102540d7edd97ef985f41540510974a5957a4115247d37546b","558152","22b6de6b0f2378133bdf655a6215b955638a5ade021a4c2e7ba768dd4adcd5c3","18c6f1e74509dd8b2f5bbac34bda98d172f1809ab89292e730a920efab783555","82f40de5ce8dd115b56600ebcb6f5dfb4f4fa8f6bc84fb6d94a7ed40c3a58d94","not_recovered","cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0030_favorita_20170301_tcn_no_graph_s47","Favorita","tcn_no_graph","2017-03-01","47","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0030_favorita_20170301_tcn_no_graph_s47/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","be33d7baaa709b810bc92f83ab063ce260603f60bd187336f170f33981738a73","558088","8792538dd1d6491bcf525cec638fa14d202dd22c933504c3809c59e055b204c3","439cbd9677402cec583238a3d2d928d6917bb6e334d4bf10f1fe02596e783d46","9e891878a88768d56cc59296b6dfb3b8b694606f4135c7ed804d3caf0551fca1","not_recovered","cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0031_favorita_20170329_tcn_no_graph_s13","Favorita","tcn_no_graph","2017-03-29","13","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0031_favorita_20170329_tcn_no_graph_s13/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","e9e2b8822012cbc507841aeeacfa908030506ae6f4cc9e66d21409ec80619c45","559816","579bff9bb028f1fcc46c2b53bda5debd5c9f30ed5859467e782f36165e10f237","1e465bb85f1d580a346bdcf0d97c69984a3ef941ea8e0082e61ad1206fc60bba","b3a55e94268cbf21ca25d4856f2fa028c7f9e8ced1341a8148a10e88fea0d615","not_recovered","345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0032_favorita_20170329_tcn_no_graph_s29","Favorita","tcn_no_graph","2017-03-29","29","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0032_favorita_20170329_tcn_no_graph_s29/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","fb3b5dc9a77f711ef14ec90cbb9e7281c6f92d3257e0c2c7ecc60a4f3847fd51","558280","7fa11d6f753a0de04d0d7b57d2b17d080ad73ff4272f178811c230053d56e50a","701bc10b201adf79068c225d366d6437f5b14f825a1ea4537a216a76f23c005b","1f66b79d731e0c1b38476bfb58e9e263ab7b4f97125be35336d5314c2b8522dc","not_recovered","345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0033_favorita_20170329_tcn_no_graph_s47","Favorita","tcn_no_graph","2017-03-29","47","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0033_favorita_20170329_tcn_no_graph_s47/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","4efb0f64277b263e8d0ca4ea8b2b74a8fc03c673dc0776ad75a9792273e5e7a4","558024","d56998c1f994f81fe5244f145c6cf48a93c21a35642317fcaa81b815345596f5","c338f8f567f85e43667b7f2cf0b642532f554c91e28f3a93e083b96fdf65a8df","e27db3023ab6d999d1523d231b58b00e3d6c1370714c742bba47f08aa3e3cc23","not_recovered","345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0034_favorita_20170426_tcn_no_graph_s13","Favorita","tcn_no_graph","2017-04-26","13","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0034_favorita_20170426_tcn_no_graph_s13/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","7c97c1f3c9795786901ea5707a5cd35a9e89f6b85ccf24a5aeeed4045c247354","559112","b8e5afd5e8e4068ceaef2e043fb5a6aac7e88f7ff7bedf1f3855d2b7522219de","525ae3cb1085f6e3b12db1a28968ecdede445a28a8961c98c0e12d621b9d0cec","6f85d068e55d8c42a621c39d87960542fcd92455cf5c61c82563c1817fc47996","not_recovered","c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0035_favorita_20170426_tcn_no_graph_s29","Favorita","tcn_no_graph","2017-04-26","29","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0035_favorita_20170426_tcn_no_graph_s29/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","552809a78b8c805e82a276fc52913a0b95b3673d5b047769ad26f97ca260eaf6","558088","54b5c68ee6111b5e643997b871408673546a9a07ce26def448431c37bff0bca0","787f87734a6d9ed3d1d853f01d55daedd1b8f37d7d56a0b8f3c1ef435da40446","0fea74bbb4ae53def84aba581ac187712b8178374f022459c56ee0558de4038f","not_recovered","c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0036_favorita_20170426_tcn_no_graph_s47","Favorita","tcn_no_graph","2017-04-26","47","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0036_favorita_20170426_tcn_no_graph_s47/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","50720b48f50e995f2bceb41c3ee0f2a4f034588c12293f5880df7eda27eac8f5","558408","ea178e2277fd0dfa679a9c1ea4a4cc2a9c0cda937a880fe6fe252a5413f67c79","f40950b048e8c238d28cae9305e3b51c3fa71182f7e21ea9d76bfc5eeb0a6a9b","4a5dd902801c09ca725923e25f8f4df05cc3a9f2814ff539ebeebb301c631ccd","not_recovered","c488ebe713d35972ff5a908aa6c2090b4ea444972f31abbf215c0d17998dda91","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0109_favorita_20170301_tcn_stat_confidence_s13","Favorita","tcn_stat_confidence","2017-03-01","13","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0109_favorita_20170301_tcn_stat_confidence_s13/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","8293b3b3845c8b119d993f20444d7362a468a56a32555fecc1282729ac0cb2b4","558792","d1477082dcc99373ca8dfd01d5370aa8f847036dd01946b094bdb16c16551395","85f198365c4aa3d2470106e7141cfc9bfe63fbc830f90105d58740114c016d2b","d625b8b5a958b96d1fd71eb994ccf5dc6026c03bea6283aa858e2429aab10b34","not_recovered","cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0110_favorita_20170301_tcn_stat_confidence_s29","Favorita","tcn_stat_confidence","2017-03-01","29","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0110_favorita_20170301_tcn_stat_confidence_s29/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","ccbd5a22ef3156a456891a966efa4e7a37d7dff7f1f828953b5da5866f47634f","558536","f5974d6a077b526dfc2a636aee69c3326f6b6cbb8a2902752bd7ad73aecbdf72","daa84637cd05c7c9c6e29dca435af039d391b0b837f5db26f31bf69fe096202f","5319dc2debe7b05bc537b40ecd5517ec22f0acf935473c886433508e2ae3f1c8","not_recovered","cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0111_favorita_20170301_tcn_stat_confidence_s47","Favorita","tcn_stat_confidence","2017-03-01","47","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0111_favorita_20170301_tcn_stat_confidence_s47/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","b1b0d641447c3da6c631f1ae66be7b9f6964d7fcd5223c2957f54f858abfd462","559112","68c21e5f5fd67d51eff7bd35f978ca7d79da3b6947ba55fcbd5550fa90b607b2","677a38ee4701bf393573057615cf8c9f4555c609da3d4233bfb659f1b07e6271","dc016828d5c03ca966461d5bcec9db1f025277437f373d70b5f70103cf0e66bc","not_recovered","cd0beeec37632daa955a38f9eba4e42ab5553d9daac470a0028c402132af43b1","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0112_favorita_20170329_tcn_stat_confidence_s13","Favorita","tcn_stat_confidence","2017-03-29","13","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0112_favorita_20170329_tcn_stat_confidence_s13/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","65adfcc48fdd3dcddba2bdb0b951137f32a42f655ce17755cb0ad99bfdcf9edb","559816","ab1e3ae7fbd5200e0296c1b23ec6ca65d44752aee3c1998098952d91a623086b","89b62c6da2351b7c78a12ecaaa27efcfc9bd15c993daa7ffb39d359f4caf618a","c7031f7804b2745968217a75c1c200d5fd9a9de1718974a5f10eaf349edb2c76","not_recovered","345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
"unified_rerun_v1","v1_0113_favorita_20170329_tcn_stat_confidence_s29","Favorita","tcn_stat_confidence","2017-03-29","29","checkpoint_final.pt","<local-archive>/统一重跑实验_20260826/outputs/full_unified_run_v1/stage1/v1_0113_favorita_20170329_tcn_stat_confidence_s29/checkpoint_final.pt","unified_rerun_v1_checkpoints_favorita.zip","506532df9e4c1697a3a326ee54d9312e4dc871a95b36cdf9864e5a1383b2ae3b","558280","52a3ff70db78a942cb832b402ea7db8e85a0ed1bca3808b64e86cd7a260b5662","74e17a3a7925fba1c1525a6f334c383203f0be2fdab07614822c7381f54b1f42","d5734fafdd18badc2eb35e3c9a6e2f0f4a5baf695688dc3ab25d9ee077fa6adb","not_recovered","345dabcf47b0f7e1fb1895e4c61f5d5ebffaa56e09a9f5b2d7896f439c70937b","final_refit","planned_not_uploaded","blocked_by_nonportable_model_and_data_interfaces"
